,month,gender,years,edu_lvl,etnicity,main_source,total
21333,DIC,f,52.0,uni_completa,mestizo,2200.0,2200.0
21334,DIC,m,44.0,tecnica,quechua,2250.0,2250.0
21335,DIC,f,32.0,otro,quechua,200.0,200.0
21336,DIC,f,33.0,uni_completa,mestizo,200.0,400.0
21337,DIC,f,35.0,otro,otro,1025.0,1025.0
21338,DIC,m,19.0,secundaria,mestizo,1025.0,1025.0
21339,DIC,f,68.0,otro,mestizo,200.0,200.0
21340,DIC,f,30.0,uni_completa,mestizo,2200.0,2200.0
21341,DIC,m,23.0,otro,mestizo,900.0,900.0
21342,DIC,f,26.0,uni_trunca,mestizo,630.0,630.0
21343,DIC,m,41.0,secundaria,quechua,1299.0,1299.0
21344,DIC,m,43.0,secundaria,otro,1868.0,2068.0
21345,DIC,f,45.0,otro,quechua,826.0,1259.0
21346,DIC,f,45.0,otro,mestizo,260.0,260.0
21347,DIC,m,23.0,uni_trunca,mestizo,1500.0,1500.0
21348,DIC,m,26.0,uni_trunca,mestizo,2500.0,2500.0
21349,DIC,f,45.0,tecnica_trunca,mestizo,4000.0,4000.0
21350,DIC,m,35.0,otro,mestizo,2598.0,2598.0
21351,DIC,f,17.0,secundaria,blanco,433.0,433.0
21352,DIC,m,38.0,tecnica_trunca,mestizo,866.0,866.0
21353,DIC,m,42.0,secundaria,mestizo,1500.0,1580.0
21354,DIC,m,27.0,secundaria,mestizo,1200.0,1200.0
21355,DIC,f,47.0,otro,mestizo,2199.0,2199.0
21356,DIC,m,48.0,secundaria,mestizo,1620.0,1620.0
21357,DIC,m,16.0,otro,mestizo,150.0,150.0
21358,DIC,m,61.0,secundaria,mestizo,2320.0,2320.0
21359,DIC,f,60.0,uni_completa,mestizo,2800.0,2800.0
21360,DIC,f,30.0,uni_completa,mestizo,4000.0,4000.0
21361,DIC,f,28.0,uni_completa,mestizo,2615.0,2615.0
21362,DIC,m,21.0,tecnica_trunca,mestizo,1285.0,1285.0
21363,DIC,f,56.0,otro,afroperuano,515.0,515.0
21364,DIC,m,71.0,uni_completa,quechua,2700.0,2700.0
21365,DIC,m,44.0,otro,mestizo,1900.0,1900.0
21366,DIC,m,19.0,uni_trunca,afroperuano,1600.0,1600.0
21367,DIC,m,45.0,tecnica_trunca,mestizo,2042.0,2042.0
21368,DIC,m,49.0,secundaria,mestizo,2100.0,2100.0
21369,DIC,f,45.0,secundaria,mestizo,1650.0,1650.0
21370,DIC,m,60.0,secundaria,quechua,1700.0,3200.0
21371,DIC,f,28.0,secundaria,mestizo,1083.0,1083.0
21372,DIC,f,25.0,tecnica_trunca,mestizo,960.0,960.0
21373,DIC,m,24.0,uni_trunca,quechua,500.0,500.0
21374,DIC,m,46.0,secundaria,quechua,1815.0,2373.0
21375,DIC,f,42.0,otro,quechua,275.0,275.0
21376,DIC,m,18.0,secundaria,mestizo,260.0,260.0
21377,DIC,m,42.0,secundaria,blanco,1800.0,1800.0
21378,DIC,m,43.0,secundaria,mestizo,700.0,700.0
21379,DIC,f,35.0,secundaria,mestizo,1299.0,2299.0
21380,DIC,f,35.0,maestria,mestizo,1300.0,1300.0
21381,DIC,m,33.0,maestria,mestizo,7000.0,7000.0
21382,DIC,f,40.0,otro,mestizo,220.0,220.0
21383,DIC,m,41.0,secundaria,mestizo,1570.0,1570.0
21384,DIC,m,32.0,uni_completa,mestizo,2400.0,2400.0
21385,DIC,m,49.0,otro,mestizo,2120.0,2120.0
21386,DIC,f,44.0,tecnica,mestizo,706.0,706.0
21387,DIC,m,53.0,tecnica,mestizo,1925.0,1925.0
21388,DIC,f,52.0,uni_completa,mestizo,4450.0,4450.0
21389,DIC,m,24.0,uni_completa,mestizo,1300.0,1300.0
21390,DIC,m,53.0,secundaria,otro,3360.0,3360.0
21391,DIC,f,46.0,tecnica,mestizo,3360.0,3360.0
21392,DIC,f,61.0,tecnica,otro,1150.0,1150.0
21393,DIC,m,59.0,tecnica,mestizo,2000.0,2000.0
21394,DIC,f,53.0,uni_completa,quechua,2200.0,2560.0
21395,DIC,m,44.0,secundaria,mestizo,1500.0,1500.0
21396,DIC,m,58.0,uni_completa,mestizo,2830.0,2830.0
21397,DIC,f,51.0,secundaria,mestizo,650.0,650.0
21398,DIC,f,54.0,tecnica,mestizo,560.0,560.0
21399,DIC,m,50.0,uni_completa,mestizo,1083.0,1083.0
21400,DIC,f,34.0,secundaria,mestizo,1819.0,1819.0
21401,DIC,m,18.0,secundaria,mestizo,2382.0,2502.0
21402,DIC,f,42.0,secundaria,mestizo,3732.0,3732.0
21403,DIC,f,20.0,secundaria,mestizo,520.0,520.0
21404,DIC,f,50.0,secundaria,mestizo,909.0,909.0
21405,DIC,f,31.0,uni_completa,mestizo,2200.0,2200.0
21406,DIC,m,29.0,tecnica_trunca,quechua,1400.0,1400.0
21407,DIC,f,55.0,secundaria,mestizo,202.0,202.0
21408,DIC,m,48.0,uni_completa,mestizo,3780.0,4160.0
21409,DIC,m,27.0,tecnica,mestizo,1400.0,1400.0
21410,DIC,f,26.0,tecnica,mestizo,1530.0,1530.0
21411,DIC,f,26.0,uni_trunca,mestizo,1400.0,1400.0
21412,DIC,m,24.0,secundaria,mestizo,1732.0,1732.0
21413,DIC,m,63.0,tecnica,mestizo,300.0,300.0
21414,DIC,f,30.0,uni_completa,mestizo,2500.0,2500.0
21415,DIC,m,27.0,uni_trunca,mestizo,2020.0,2020.0
21416,DIC,m,39.0,secundaria,mestizo,1800.0,1800.0
21417,DIC,f,31.0,secundaria,mestizo,450.0,450.0
21418,DIC,m,29.0,secundaria,mestizo,1200.0,1200.0
21419,DIC,f,60.0,uni_completa,mestizo,2000.0,2000.0
21420,DIC,m,51.0,uni_completa,mestizo,1500.0,1500.0
21421,DIC,f,37.0,secundaria,mestizo,1000.0,1000.0
21422,DIC,f,34.0,otro,mestizo,2060.0,2060.0
21423,DIC,f,22.0,uni_trunca,mestizo,260.0,260.0
21424,DIC,f,53.0,otro,quechua,902.0,902.0
21425,DIC,m,59.0,otro,mestizo,1831.0,1831.0
21426,DIC,f,57.0,otro,quechua,1460.0,1460.0
21427,DIC,f,48.0,otro,quechua,1025.0,1025.0
21428,DIC,m,19.0,secundaria,afroperuano,1039.0,1339.0
21429,DIC,m,49.0,uni_completa,mestizo,6000.0,6000.0
21430,DIC,f,46.0,uni_completa,mestizo,5000.0,5000.0
21431,DIC,m,66.0,secundaria,mestizo,738.0,738.0
21432,DIC,f,41.0,tecnica,mestizo,300.0,841.0
21433,DIC,f,18.0,secundaria,mestizo,1300.0,1300.0
21434,DIC,m,46.0,secundaria,mestizo,2250.0,2250.0
21435,DIC,f,45.0,otro,mestizo,1083.0,1083.0
21436,DIC,f,31.0,uni_completa,mestizo,1000.0,1000.0
21437,DIC,m,51.0,maestria,blanco,4500.0,6000.0
21438,DIC,m,33.0,maestria,mestizo,5000.0,8000.0
21439,DIC,m,48.0,tecnica,mestizo,4450.0,4450.0
21440,DIC,m,22.0,uni_trunca,mestizo,2000.0,2000.0
21441,DIC,f,64.0,tecnica,mestizo,600.0,600.0
21442,DIC,m,37.0,uni_completa,mestizo,2300.0,2300.0
21443,DIC,m,50.0,uni_completa,blanco,1600.0,2400.0
21444,DIC,f,39.0,secundaria,quechua,1120.0,1120.0
21445,DIC,m,61.0,secundaria,mestizo,1516.0,1516.0
21446,DIC,m,59.0,uni_trunca,mestizo,1399.0,1399.0
21447,DIC,m,56.0,uni_trunca,mestizo,2754.0,2754.0
21448,DIC,m,64.0,otro,mestizo,1200.0,1200.0
21449,DIC,m,34.0,secundaria,quechua,1325.0,1325.0
21450,DIC,m,33.0,uni_completa,mestizo,1800.0,1800.0
21451,DIC,m,67.0,tecnica,otro,1200.0,1200.0
21452,DIC,f,68.0,tecnica,mestizo,1039.0,1039.0
21453,DIC,f,47.0,otro,mestizo,1200.0,1200.0
21454,DIC,m,34.0,secundaria,otro,1000.0,1000.0
21455,DIC,m,30.0,tecnica,mestizo,2200.0,2200.0
21456,DIC,m,30.0,tecnica,mestizo,1400.0,1400.0
21457,DIC,f,53.0,otro,quechua,1200.0,1200.0
21458,DIC,f,21.0,secundaria,otro,1083.0,1083.0
21459,DIC,f,30.0,tecnica_trunca,mestizo,1000.0,1000.0
21460,DIC,f,62.0,secundaria,mestizo,500.0,500.0
21461,DIC,m,39.0,otro,otro,2122.0,2122.0
21462,DIC,m,40.0,secundaria,mestizo,1200.0,1200.0
21463,DIC,f,43.0,otro,mestizo,500.0,500.0
21464,DIC,m,33.0,tecnica_trunca,mestizo,3000.0,3000.0
21465,DIC,f,58.0,otro,otro,250.0,250.0
21466,DIC,m,67.0,otro,mestizo,866.0,866.0
21467,DIC,m,28.0,secundaria,mestizo,1560.0,1560.0
21468,DIC,f,59.0,otro,quechua,433.0,433.0
21469,DIC,m,40.0,uni_completa,mestizo,3500.0,3500.0
21470,DIC,f,41.0,uni_completa,mestizo,3000.0,3000.0
21471,DIC,f,18.0,uni_trunca,mestizo,200.0,200.0
21472,DIC,f,65.0,secundaria,mestizo,850.0,850.0
21473,DIC,f,54.0,secundaria,mestizo,353.0,358.0
21474,DIC,m,33.0,uni_completa,mestizo,520.0,1120.0
21475,DIC,f,33.0,uni_trunca,mestizo,650.0,650.0
21476,DIC,f,51.0,secundaria,mestizo,950.0,950.0
21477,DIC,f,35.0,secundaria,mestizo,2100.0,2100.0
21478,DIC,f,29.0,secundaria,mestizo,1800.0,1800.0
21479,DIC,f,56.0,secundaria,mestizo,270.0,270.0
21480,DIC,f,30.0,uni_trunca,mestizo,2800.0,2800.0
21481,DIC,f,27.0,uni_completa,mestizo,4200.0,4200.0
21482,DIC,m,67.0,otro,mestizo,2598.0,2598.0
21483,DIC,f,37.0,uni_completa,mestizo,6000.0,6000.0
21484,DIC,m,36.0,maestria,mestizo,3250.0,3250.0
21485,DIC,f,27.0,uni_completa,mestizo,2800.0,2800.0
21486,DIC,m,34.0,secundaria,quechua,1100.0,1100.0
21487,DIC,m,41.0,secundaria,mestizo,1134.0,1134.0
21488,DIC,m,40.0,tecnica_trunca,otro,2621.0,2621.0
21489,DIC,f,63.0,secundaria,mestizo,293.0,293.0
21490,DIC,m,65.0,uni_trunca,blanco,505.0,505.0
21491,DIC,m,25.0,secundaria,mestizo,1819.0,1819.0
21492,DIC,f,24.0,secundaria,mestizo,1299.0,1299.0
21493,DIC,m,28.0,secundaria,mestizo,1460.0,1460.0
21494,DIC,f,45.0,uni_trunca,mestizo,1204.0,2104.0
21495,DIC,m,52.0,otro,mestizo,1620.0,1620.0
21496,DIC,f,48.0,otro,mestizo,1500.0,1500.0
21497,DIC,m,42.0,uni_completa,mestizo,7000.0,7000.0
21498,DIC,m,47.0,tecnica,mestizo,2800.0,2800.0
21499,DIC,m,26.0,uni_completa,mestizo,3000.0,3000.0
21500,DIC,m,23.0,tecnica,mestizo,2000.0,2000.0
21501,DIC,f,44.0,otro,mestizo,779.0,1319.0
21502,DIC,m,19.0,otro,mestizo,1083.0,1083.0
21503,DIC,m,51.0,secundaria,quechua,1050.0,1050.0
21504,DIC,f,57.0,tecnica,mestizo,1300.0,1300.0
21505,DIC,m,29.0,secundaria,mestizo,650.0,650.0
21506,DIC,f,23.0,tecnica_trunca,mestizo,1328.0,1328.0
21507,DIC,m,43.0,secundaria,mestizo,2152.0,2152.0
21508,DIC,f,43.0,secundaria,mestizo,1300.0,1300.0
21509,DIC,m,52.0,uni_completa,mestizo,3042.0,3042.0
21510,DIC,f,51.0,uni_completa,quechua,4000.0,4000.0
21511,DIC,f,36.0,tecnica,mestizo,800.0,800.0
21512,DIC,m,58.0,uni_trunca,mestizo,3000.0,3000.0
21513,DIC,f,41.0,secundaria,aymara,1600.0,1600.0
21514,DIC,m,42.0,otro,mestizo,1140.0,1140.0
21515,DIC,m,24.0,tecnica,afroperuano,2095.0,2095.0
21516,DIC,f,21.0,secundaria,mestizo,900.0,900.0
21517,DIC,f,47.0,maestria,quechua,8200.0,8200.0
21518,DIC,f,53.0,uni_completa,mestizo,1950.0,1950.0
21519,DIC,m,21.0,uni_trunca,mestizo,850.0,850.0
21520,DIC,m,57.0,uni_completa,mestizo,3000.0,4500.0
21521,DIC,f,55.0,uni_trunca,mestizo,3000.0,3000.0
21522,DIC,m,26.0,uni_completa,mestizo,8000.0,8000.0
21523,DIC,f,56.0,secundaria,mestizo,2250.0,2250.0
21524,DIC,f,34.0,secundaria,mestizo,779.0,779.0
21525,DIC,f,35.0,tecnica,mestizo,195.0,195.0
21526,DIC,m,53.0,secundaria,blanco,920.0,920.0
21527,DIC,m,21.0,secundaria,quechua,1512.0,1512.0
21528,DIC,m,27.0,tecnica_trunca,afroperuano,2455.0,2455.0
21529,DIC,m,50.0,secundaria,mestizo,1625.0,1625.0
21530,DIC,m,26.0,tecnica_trunca,mestizo,1790.0,1790.0
21531,DIC,m,61.0,secundaria,afroperuano,3186.0,3186.0
21532,DIC,f,26.0,secundaria,mestizo,520.0,520.0
21533,DIC,m,73.0,secundaria,quechua,1900.0,1900.0
21534,DIC,f,66.0,secundaria,mestizo,1400.0,1400.0
21535,DIC,f,40.0,uni_trunca,mestizo,900.0,900.0
21536,DIC,f,29.0,otro,quechua,520.0,520.0
21537,DIC,m,62.0,secundaria,mestizo,1050.0,1050.0
21538,DIC,f,30.0,tecnica_trunca,mestizo,1640.0,1640.0
21539,DIC,m,45.0,secundaria,mestizo,3034.0,3034.0
21540,DIC,m,37.0,secundaria,mestizo,1300.0,1300.0
21541,DIC,m,58.0,uni_trunca,mestizo,3000.0,3000.0
21542,DIC,m,18.0,otro,mestizo,1500.0,1500.0
21543,DIC,m,44.0,secundaria,mestizo,1799.0,1799.0
21544,DIC,m,37.0,otro,mestizo,1732.0,1732.0
21545,DIC,f,41.0,otro,quechua,675.0,915.0
21546,DIC,f,48.0,tecnica,otro,3013.0,3013.0
21547,DIC,f,28.0,tecnica_trunca,mestizo,1500.0,1500.0
21548,DIC,f,34.0,secundaria,mestizo,414.0,414.0
21549,DIC,f,64.0,otro,mestizo,1500.0,1500.0
21550,DIC,m,41.0,otro,mestizo,910.0,910.0
21551,DIC,m,61.0,secundaria,mestizo,3000.0,3065.0
21552,DIC,f,54.0,secundaria,quechua,519.0,619.0
21553,DIC,m,36.0,secundaria,mestizo,950.0,950.0
21554,DIC,m,23.0,otro,mestizo,4501.0,4501.0
21555,DIC,m,16.0,otro,mestizo,3283.0,3283.0
21556,DIC,m,20.0,otro,mestizo,3067.0,3317.0
21557,DIC,f,32.0,otro,mestizo,2214.0,2214.0
21558,DIC,m,41.0,secundaria,mestizo,1500.0,1500.0
21559,DIC,m,45.0,tecnica,mestizo,1400.0,1400.0
21560,DIC,m,42.0,tecnica,mestizo,1516.0,1516.0
21561,DIC,f,31.0,tecnica,mestizo,1213.0,1213.0
21562,DIC,f,37.0,secundaria,mestizo,1200.0,1520.0
21563,DIC,m,33.0,uni_completa,mestizo,4043.0,4043.0
21564,DIC,m,17.0,secundaria,mestizo,433.0,433.0
21565,DIC,f,56.0,tecnica,afroperuano,2500.0,2500.0
21566,DIC,m,35.0,tecnica,mestizo,3825.0,4825.0
21567,DIC,f,24.0,tecnica_trunca,otro,816.0,816.0
21568,DIC,f,51.0,maestria,mestizo,2500.0,2500.0
21569,DIC,m,43.0,otro,mestizo,1516.0,1516.0
21570,DIC,f,47.0,otro,mestizo,1025.0,1025.0
21571,DIC,m,50.0,tecnica,mestizo,1226.0,1226.0
21572,DIC,f,45.0,secundaria,afroperuano,559.0,559.0
21573,DIC,m,20.0,secundaria,mestizo,1689.0,1689.0
21574,DIC,m,44.0,secundaria,mestizo,4000.0,4000.0
21575,DIC,m,38.0,tecnica,mestizo,1800.0,1800.0
21576,DIC,f,39.0,uni_trunca,mestizo,150.0,150.0
21577,DIC,f,52.0,secundaria,blanco,480.0,480.0
21578,DIC,m,25.0,tecnica,afroperuano,1500.0,1500.0
21579,DIC,m,25.0,tecnica_trunca,mestizo,2000.0,2100.0
21580,DIC,m,19.0,secundaria,afroperuano,1429.0,1429.0
21581,DIC,f,48.0,secundaria,mestizo,985.0,985.0
21582,DIC,m,61.0,uni_completa,mestizo,1150.0,1150.0
21583,DIC,m,31.0,uni_completa,otro,2000.0,2000.0
21584,DIC,f,35.0,tecnica,mestizo,7580.0,7580.0
21585,DIC,m,30.0,tecnica,blanco,3000.0,3000.0
21586,DIC,m,28.0,uni_completa,mestizo,2000.0,2000.0
21587,DIC,f,54.0,uni_completa,mestizo,1025.0,1025.0
21588,DIC,m,28.0,tecnica_trunca,mestizo,1210.0,1230.0
21589,DIC,m,40.0,secundaria,quechua,1516.0,1516.0
21590,DIC,f,42.0,tecnica,quechua,693.0,693.0
21591,DIC,f,35.0,secundaria,mestizo,250.0,250.0
21592,DIC,m,30.0,uni_completa,mestizo,2500.0,2500.0
21593,DIC,m,25.0,uni_completa,mestizo,1500.0,1500.0
21594,DIC,m,65.0,otro,mestizo,2400.0,2400.0
21595,DIC,f,44.0,otro,otro,55.0,185.0
21596,DIC,m,24.0,otro,mestizo,650.0,650.0
21597,DIC,m,30.0,tecnica_trunca,mestizo,2700.0,2700.0
21598,DIC,f,27.0,tecnica_trunca,mestizo,1000.0,1000.0
21599,DIC,f,35.0,maestria,mestizo,8500.0,8500.0
21600,DIC,f,36.0,uni_trunca,mestizo,1075.0,1075.0
21601,DIC,m,39.0,otro,mestizo,1559.0,1559.0
21602,DIC,f,64.0,otro,mestizo,253.0,253.0
21603,DIC,f,44.0,otro,otro,568.0,568.0
21604,DIC,m,43.0,uni_completa,mestizo,2000.0,2000.0
21605,DIC,m,32.0,maestria,mestizo,3800.0,3800.0
21606,DIC,f,32.0,uni_completa,mestizo,3500.0,3500.0
21607,DIC,m,37.0,otro,quechua,1500.0,1500.0
21608,DIC,m,45.0,uni_completa,mestizo,3112.0,3112.0
21609,DIC,m,52.0,secundaria,mestizo,1800.0,1800.0
21610,DIC,f,32.0,uni_completa,mestizo,4000.0,4000.0
21611,DIC,m,48.0,secundaria,mestizo,3430.0,3430.0
21612,DIC,f,52.0,uni_completa,mestizo,4500.0,4500.0
21613,DIC,m,50.0,uni_trunca,quechua,2122.0,2122.0
21614,DIC,f,47.0,otro,quechua,1966.0,1966.0
21615,DIC,f,26.0,tecnica,mestizo,1500.0,1500.0
21616,DIC,f,62.0,otro,quechua,130.0,130.0
21617,DIC,m,51.0,secundaria,mestizo,2500.0,2500.0
21618,DIC,m,56.0,otro,quechua,1200.0,1200.0
21619,DIC,f,34.0,tecnica,mestizo,820.0,820.0
21620,DIC,m,34.0,secundaria,mestizo,3356.0,3356.0
21621,DIC,m,55.0,uni_completa,mestizo,924.0,924.0
21622,DIC,f,31.0,uni_trunca,mestizo,1100.0,1100.0
21623,DIC,f,27.0,uni_completa,mestizo,2500.0,2500.0
21624,DIC,m,22.0,uni_completa,blanco,1200.0,1200.0
21625,DIC,m,47.0,secundaria,quechua,8000.0,8000.0
21626,DIC,m,56.0,uni_completa,mestizo,1299.0,1299.0
21627,DIC,m,33.0,tecnica,quechua,1500.0,1500.0
21628,DIC,f,26.0,tecnica,blanco,1343.0,1343.0
21629,DIC,m,52.0,tecnica,mestizo,2500.0,2500.0
21630,DIC,f,48.0,secundaria,mestizo,1043.0,1043.0
21631,DIC,f,26.0,tecnica,mestizo,1473.0,1473.0
21632,DIC,f,50.0,otro,mestizo,1383.0,1383.0
21633,DIC,f,34.0,secundaria,mestizo,1280.0,1280.0
21634,DIC,m,30.0,uni_completa,mestizo,4500.0,4500.0
21635,DIC,m,24.0,uni_trunca,mestizo,2000.0,2000.0
21636,DIC,f,51.0,secundaria,mestizo,1900.0,2400.0
21637,DIC,m,62.0,otro,quechua,2044.0,2044.0
21638,DIC,f,18.0,secundaria,mestizo,1343.0,1343.0
21639,DIC,m,71.0,maestria,mestizo,2500.0,2500.0
21640,DIC,m,41.0,secundaria,mestizo,2452.0,2452.0
21641,DIC,f,43.0,tecnica_trunca,mestizo,1299.0,1299.0
21642,DIC,f,20.0,secundaria,mestizo,400.0,400.0
21643,DIC,f,67.0,secundaria,mestizo,1310.0,1310.0
21644,DIC,m,25.0,tecnica_trunca,mestizo,1386.0,1386.0
21645,DIC,f,29.0,uni_trunca,mestizo,789.0,789.0
21646,DIC,f,66.0,otro,mestizo,1299.0,1299.0
21647,DIC,m,66.0,uni_trunca,mestizo,1299.0,1299.0
21648,DIC,m,46.0,secundaria,mestizo,2400.0,2400.0
21649,DIC,m,20.0,secundaria,mestizo,1289.0,1289.0
21650,DIC,m,40.0,secundaria,quechua,1380.0,1380.0
21651,DIC,f,32.0,otro,afroperuano,6300.0,6300.0
21652,DIC,m,35.0,secundaria,mestizo,2577.0,2577.0
21653,DIC,m,41.0,otro,mestizo,2360.0,2360.0
21654,DIC,m,51.0,otro,quechua,671.0,671.0
21655,DIC,f,49.0,otro,quechua,808.0,808.0
21656,DIC,m,40.0,secundaria,mestizo,1240.0,1240.0
21657,DIC,m,50.0,uni_completa,mestizo,7000.0,7000.0
21658,DIC,f,45.0,uni_completa,mestizo,5500.0,5500.0
21659,DIC,m,33.0,secundaria,mestizo,2100.0,2100.0
21660,DIC,f,55.0,otro,quechua,500.0,500.0
21661,DIC,m,60.0,tecnica,mestizo,3500.0,3500.0
21662,DIC,f,51.0,secundaria,quechua,1100.0,1100.0
21663,DIC,f,66.0,secundaria,mestizo,1234.0,1234.0
21664,DIC,m,55.0,secundaria,mestizo,1732.0,1732.0
21665,DIC,f,26.0,uni_completa,mestizo,1200.0,1200.0
21666,DIC,f,43.0,secundaria,quechua,1035.0,1035.0
21667,DIC,f,32.0,secundaria,blanco,1125.0,1185.0
21668,DIC,m,38.0,secundaria,quechua,1840.0,1840.0
21669,DIC,m,43.0,tecnica,otro,3200.0,3200.0
21670,DIC,f,41.0,uni_trunca,blanco,770.0,770.0
21671,DIC,m,60.0,tecnica_trunca,mestizo,4000.0,4000.0
21672,DIC,f,47.0,tecnica_trunca,mestizo,400.0,500.0
21673,DIC,f,66.0,otro,blanco,543.0,543.0
21674,DIC,f,35.0,secundaria,mestizo,1500.0,1500.0
21675,DIC,f,66.0,tecnica,blanco,1450.0,1450.0
21676,DIC,f,47.0,secundaria,mestizo,1600.0,1600.0
21677,DIC,f,66.0,otro,otro,194.0,194.0
21678,DIC,m,72.0,otro,mestizo,1200.0,1200.0
21679,DIC,m,61.0,otro,mestizo,1732.0,1732.0
21680,DIC,m,60.0,otro,mestizo,1299.0,1299.0
21681,DIC,f,31.0,uni_completa,mestizo,1500.0,2450.0
21682,DIC,f,60.0,uni_trunca,mestizo,260.0,260.0
21683,DIC,f,62.0,maestria,mestizo,1200.0,1200.0
21684,DIC,m,40.0,uni_completa,mestizo,1500.0,1500.0
21685,DIC,f,34.0,uni_trunca,mestizo,500.0,500.0
21686,DIC,m,36.0,uni_trunca,quechua,3000.0,3000.0
21687,DIC,f,59.0,otro,otro,693.0,693.0
21688,DIC,f,38.0,tecnica_trunca,mestizo,250.0,250.0
21689,DIC,f,28.0,tecnica,otro,1300.0,1300.0
21690,DIC,f,46.0,tecnica_trunca,mestizo,2480.0,2480.0
21691,DIC,m,52.0,secundaria,otro,3200.0,3200.0
21692,DIC,f,48.0,uni_completa,mestizo,2800.0,2800.0
21693,DIC,m,46.0,tecnica,mestizo,4790.0,4790.0
21694,DIC,f,55.0,otro,quechua,851.0,851.0
21695,DIC,m,27.0,uni_trunca,mestizo,1025.0,1025.0
21696,DIC,m,21.0,tecnica_trunca,mestizo,680.0,680.0
21697,DIC,m,44.0,tecnica_trunca,mestizo,2650.0,2650.0
21698,DIC,f,38.0,secundaria,mestizo,385.0,385.0
21699,DIC,f,46.0,secundaria,mestizo,1473.0,1473.0
21700,DIC,m,68.0,secundaria,blanco,1900.0,1900.0
21701,DIC,m,60.0,otro,quechua,1300.0,1300.0
21702,DIC,m,31.0,secundaria,mestizo,2165.0,2165.0
21703,DIC,f,39.0,tecnica_trunca,afroperuano,590.0,590.0
21704,DIC,m,39.0,secundaria,blanco,2252.0,2252.0
21705,DIC,f,35.0,secundaria,afroperuano,900.0,900.0
21706,DIC,m,18.0,secundaria,mestizo,909.0,909.0
21707,DIC,f,16.0,otro,mestizo,325.0,325.0
21708,DIC,f,50.0,otro,mestizo,1625.0,1625.0
21709,DIC,m,31.0,tecnica_trunca,mestizo,1500.0,1500.0
21710,DIC,f,40.0,otro,mestizo,1025.0,1025.0
21711,DIC,m,45.0,otro,mestizo,1339.0,1339.0
21712,DIC,f,23.0,tecnica_trunca,mestizo,1000.0,1000.0
21713,DIC,m,51.0,otro,mestizo,1732.0,1732.0
21714,DIC,f,27.0,tecnica,afroperuano,200.0,200.0
21715,DIC,f,35.0,secundaria,mestizo,1100.0,1100.0
21716,DIC,m,33.0,tecnica_trunca,mestizo,1732.0,1732.0
21717,DIC,f,72.0,uni_completa,mestizo,3500.0,7000.0
21718,DIC,f,28.0,tecnica,mestizo,250.0,250.0
21719,DIC,m,25.0,uni_completa,mestizo,6000.0,6000.0
21720,DIC,m,21.0,uni_trunca,mestizo,300.0,300.0
21721,DIC,f,26.0,secundaria,mestizo,1080.0,1730.0
21722,DIC,m,61.0,uni_completa,mestizo,2000.0,2000.0
21723,DIC,f,57.0,uni_completa,mestizo,2500.0,2500.0
21724,DIC,f,30.0,otro,mestizo,1025.0,1025.0
21725,DIC,m,28.0,otro,mestizo,1300.0,1300.0
21726,DIC,f,41.0,secundaria,mestizo,1019.0,1193.0
21727,DIC,f,19.0,uni_trunca,mestizo,300.0,300.0
21728,DIC,m,44.0,secundaria,quechua,1800.0,2320.0
21729,DIC,f,69.0,uni_completa,mestizo,4000.0,4000.0
21730,DIC,m,41.0,tecnica,mestizo,1350.0,1350.0
21731,DIC,m,42.0,otro,quechua,2165.0,2165.0
21732,DIC,f,20.0,uni_trunca,mestizo,525.0,525.0
21733,DIC,m,29.0,uni_completa,mestizo,4200.0,4200.0
21734,DIC,m,59.0,uni_trunca,mestizo,950.0,950.0
21735,DIC,m,58.0,otro,quechua,1050.0,1050.0
21736,DIC,f,38.0,secundaria,mestizo,392.0,392.0
21737,DIC,f,17.0,otro,blanco,2339.0,2339.0
21738,DIC,m,46.0,otro,afroperuano,1300.0,1300.0
21739,DIC,f,31.0,tecnica,mestizo,260.0,260.0
21740,DIC,f,21.0,secundaria,afroperuano,1689.0,1689.0
21741,DIC,f,48.0,secundaria,mestizo,1500.0,1500.0
21742,DIC,f,39.0,uni_trunca,mestizo,200.0,200.0
21743,DIC,m,29.0,secundaria,mestizo,1250.0,1250.0
21744,DIC,f,31.0,secundaria,mestizo,1160.0,1160.0
21745,DIC,f,68.0,secundaria,quechua,193.0,393.0
21746,DIC,m,49.0,otro,otro,200.0,200.0
21747,DIC,m,44.0,tecnica,mestizo,3400.0,3400.0
21748,DIC,m,43.0,tecnica,mestizo,3352.0,3352.0
21749,DIC,m,45.0,tecnica,mestizo,1700.0,1700.0
21750,DIC,f,49.0,uni_completa,mestizo,1299.0,1299.0
21751,DIC,m,22.0,uni_trunca,mestizo,2500.0,2500.0
21752,DIC,m,61.0,otro,mestizo,2300.0,2300.0
21753,DIC,m,32.0,otro,mestizo,1978.0,1978.0
21754,DIC,m,19.0,otro,mestizo,1800.0,1800.0
21755,DIC,m,54.0,maestria,mestizo,6000.0,6000.0
21756,DIC,f,53.0,maestria,mestizo,2900.0,2900.0
21757,DIC,m,22.0,uni_completa,mestizo,1300.0,1300.0
21758,DIC,m,46.0,tecnica,mestizo,3500.0,3500.0
21759,DIC,m,21.0,secundaria,mestizo,1335.0,1335.0
21760,DIC,m,41.0,maestria,mestizo,3500.0,3500.0
21761,DIC,m,67.0,secundaria,mestizo,900.0,900.0
21762,DIC,f,60.0,otro,quechua,200.0,200.0
