age,sex,education,ethnicity,month,main_src,total_src
39.0,m,uni_completa,otro,feb,1026.0,1026.0
37.0,f,uni_completa,quechua,feb,3000.0,3000.0
56.0,f,secundaria,mestizo,feb,115.0,115.0
36.0,f,uni_completa,mestizo,feb,2800.0,3425.0
39.0,f,secundaria,mestizo,feb,1025.0,1025.0
58.0,m,secundaria,afroperuano,feb,1800.0,1800.0
31.0,m,uni_trunca,mestizo,feb,1800.0,1800.0
62.0,m,secundaria,quechua,feb,400.0,400.0
18.0,m,secundaria,mestizo,feb,1512.0,1512.0
50.0,f,otro,mestizo,feb,720.0,720.0
76.0,f,secundaria,blanco,feb,886.0,886.0
72.0,m,otro,mestizo,feb,1083.0,1083.0
38.0,f,secundaria,mestizo,feb,720.0,1270.0
49.0,m,uni_completa,mestizo,feb,1515.0,1515.0
59.0,m,secundaria,mestizo,feb,2000.0,2000.0
39.0,m,otro,quechua,feb,800.0,800.0
33.0,m,otro,mestizo,feb,900.0,900.0
35.0,f,secundaria,mestizo,feb,400.0,400.0
29.0,m,otro,otro,feb,1100.0,1100.0
24.0,m,secundaria,mestizo,feb,1200.0,1200.0
54.0,m,otro,mestizo,feb,779.0,1079.0
21.0,f,secundaria,quechua,feb,520.0,670.0
56.0,m,otro,quechua,feb,823.0,823.0
31.0,f,otro,blanco,feb,660.0,660.0
24.0,m,tecnica,mestizo,feb,1200.0,1200.0
53.0,m,secundaria,mestizo,feb,2600.0,2600.0
69.0,f,otro,quechua,feb,1352.0,1352.0
40.0,m,secundaria,mestizo,feb,217.0,217.0
37.0,f,secundaria,otro,feb,779.0,779.0
71.0,m,otro,mestizo,feb,520.0,520.0
43.0,m,uni_completa,mestizo,feb,6000.0,6000.0
39.0,f,uni_completa,mestizo,feb,6000.0,6000.0
40.0,m,tecnica,mestizo,feb,300.0,300.0
27.0,m,uni_completa,mestizo,feb,1500.0,1500.0
61.0,f,secundaria,mestizo,feb,2198.0,2328.0
48.0,f,tecnica,mestizo,feb,2000.0,2000.0
53.0,f,uni_trunca,mestizo,feb,3000.0,3000.0
30.0,m,tecnica,mestizo,feb,1000.0,1000.0
28.0,m,secundaria,mestizo,feb,1200.0,1200.0
43.0,f,secundaria,mestizo,feb,1300.0,1300.0
47.0,m,tecnica_trunca,mestizo,feb,2800.0,2800.0
62.0,f,secundaria,mestizo,feb,3000.0,3000.0
21.0,f,tecnica,mestizo,feb,1050.0,1050.0
22.0,m,secundaria,otro,feb,1200.0,1200.0
41.0,m,tecnica_trunca,mestizo,feb,1516.0,1516.0
33.0,m,uni_completa,mestizo,feb,3250.0,3250.0
62.0,m,otro,mestizo,feb,2190.0,2190.0
34.0,f,secundaria,quechua,feb,1299.0,1299.0
34.0,m,tecnica_trunca,mestizo,feb,1200.0,1200.0
22.0,f,uni_trunca,mestizo,feb,1025.0,1025.0
49.0,f,uni_completa,mestizo,feb,1100.0,1100.0
40.0,m,uni_trunca,mestizo,feb,2500.0,2500.0
31.0,m,tecnica,mestizo,feb,2000.0,2000.0
28.0,f,tecnica,mestizo,feb,1800.0,1800.0
29.0,m,uni_completa,mestizo,feb,3000.0,3000.0
50.0,f,tecnica,mestizo,feb,2587.0,2587.0
50.0,f,uni_completa,mestizo,feb,2600.0,2600.0
25.0,f,uni_trunca,mestizo,feb,1200.0,1200.0
41.0,m,uni_trunca,mestizo,feb,1200.0,1200.0
44.0,f,uni_completa,mestizo,feb,3800.0,3800.0
46.0,f,uni_trunca,mestizo,feb,1150.0,1150.0
58.0,f,otro,mestizo,feb,710.0,710.0
57.0,m,secundaria,mestizo,feb,2700.0,2700.0
29.0,m,uni_trunca,mestizo,feb,1025.0,1025.0
24.0,f,secundaria,mestizo,feb,1200.0,1200.0
40.0,m,uni_completa,afroperuano,feb,3000.0,3000.0
38.0,f,secundaria,mestizo,feb,2200.0,2200.0
61.0,m,uni_completa,mestizo,feb,2350.0,2350.0
58.0,f,uni_completa,mestizo,feb,3000.0,3000.0
28.0,f,uni_trunca,mestizo,feb,400.0,400.0
41.0,m,secundaria,mestizo,feb,2000.0,2000.0
37.0,f,tecnica_trunca,mestizo,feb,1777.0,1777.0
33.0,m,secundaria,otro,feb,1434.0,1434.0
25.0,f,tecnica,mestizo,feb,775.0,925.0
63.0,f,otro,quechua,feb,250.0,250.0
33.0,m,uni_completa,mestizo,feb,5000.0,5000.0
55.0,m,tecnica_trunca,mestizo,feb,1465.0,1465.0
62.0,m,uni_completa,mestizo,feb,7000.0,7000.0
60.0,f,maestria,mestizo,feb,4000.0,4000.0
39.0,m,uni_completa,otro,feb,10000.0,10000.0
42.0,f,secundaria,mestizo,feb,2500.0,2500.0
60.0,m,uni_completa,mestizo,feb,2000.0,2000.0
42.0,m,tecnica,afroperuano,feb,1500.0,1500.0
36.0,f,uni_trunca,mestizo,feb,2200.0,2200.0
47.0,f,uni_trunca,mestizo,feb,2000.0,2000.0
23.0,f,uni_completa,mestizo,feb,1500.0,1500.0
58.0,f,tecnica,blanco,feb,3500.0,3500.0
44.0,m,uni_completa,mestizo,feb,2860.0,2860.0
31.0,m,uni_completa,mestizo,feb,3000.0,3000.0
46.0,m,uni_completa,mestizo,feb,3500.0,3500.0
39.0,m,secundaria,blanco,feb,2600.0,2600.0
24.0,m,uni_completa,mestizo,feb,1200.0,1200.0
40.0,m,uni_completa,mestizo,feb,5000.0,5000.0
72.0,m,uni_completa,mestizo,feb,900.0,900.0
35.0,m,tecnica,mestizo,feb,5000.0,6200.0
46.0,m,secundaria,mestizo,feb,1060.0,2560.0
47.0,f,uni_completa,mestizo,feb,918.0,918.0
23.0,f,tecnica_trunca,mestizo,feb,1800.0,1800.0
38.0,m,secundaria,mestizo,feb,2280.0,2280.0
26.0,f,secundaria,quechua,feb,1600.0,1600.0
30.0,m,uni_trunca,quechua,feb,2600.0,2600.0
59.0,f,secundaria,mestizo,feb,800.0,800.0
39.0,f,tecnica,mestizo,feb,1025.0,1025.0
39.0,m,secundaria,mestizo,feb,1025.0,1025.0
57.0,m,uni_completa,mestizo,feb,6450.0,6450.0
56.0,f,maestria,mestizo,feb,3000.0,3000.0
27.0,f,uni_trunca,mestizo,feb,208.0,208.0
56.0,m,maestria,mestizo,feb,3000.0,3000.0
34.0,m,tecnica_trunca,mestizo,feb,1200.0,1200.0
46.0,m,uni_completa,mestizo,feb,2500.0,2500.0
39.0,m,secundaria,mestizo,feb,1962.0,1962.0
41.0,m,uni_completa,mestizo,feb,8500.0,8500.0
44.0,f,uni_completa,mestizo,feb,5600.0,5600.0
41.0,f,uni_completa,mestizo,feb,4000.0,4000.0
72.0,m,otro,mestizo,feb,1758.0,1758.0
36.0,m,maestria,mestizo,feb,3500.0,3500.0
39.0,f,uni_trunca,mestizo,feb,2000.0,2000.0
55.0,f,uni_completa,otro,feb,2200.0,2200.0
31.0,m,tecnica,mestizo,feb,1500.0,1500.0
24.0,f,tecnica,mestizo,feb,1100.0,1100.0
40.0,m,secundaria,mestizo,feb,2000.0,2000.0
41.0,m,uni_completa,mestizo,feb,5000.0,5000.0
34.0,f,uni_completa,mestizo,feb,4000.0,4000.0
45.0,f,tecnica,blanco,feb,2500.0,2900.0
44.0,m,uni_completa,mestizo,feb,5000.0,5000.0
40.0,f,uni_completa,mestizo,feb,300.0,300.0
61.0,m,uni_completa,mestizo,feb,2000.0,2000.0
71.0,f,secundaria,otro,feb,180.0,180.0
38.0,f,uni_completa,mestizo,feb,500.0,500.0
53.0,m,tecnica,otro,feb,3750.0,3750.0
51.0,m,secundaria,mestizo,feb,1450.0,1450.0
62.0,m,uni_completa,mestizo,feb,4000.0,4000.0
56.0,f,uni_completa,mestizo,feb,3000.0,3000.0
26.0,f,uni_completa,mestizo,feb,2300.0,2300.0
46.0,m,uni_completa,mestizo,feb,6000.0,6000.0
45.0,f,uni_trunca,mestizo,feb,5000.0,5000.0
36.0,m,uni_completa,mestizo,feb,8133.0,8133.0
36.0,f,uni_completa,mestizo,feb,450.0,450.0
53.0,f,tecnica_trunca,mestizo,feb,1500.0,1500.0
24.0,f,uni_trunca,mestizo,feb,1500.0,1500.0
49.0,m,maestria,otro,feb,5000.0,5000.0
48.0,f,uni_completa,otro,feb,3600.0,3600.0
49.0,f,uni_completa,mestizo,feb,4000.0,4000.0
49.0,m,uni_completa,otro,feb,7800.0,7800.0
57.0,m,tecnica,mestizo,feb,10000.0,10000.0
39.0,m,secundaria,mestizo,feb,2202.0,2202.0
43.0,f,otro,mestizo,feb,1475.0,1475.0
21.0,f,uni_trunca,mestizo,feb,1138.0,1138.0
56.0,m,secundaria,mestizo,feb,1533.0,1833.0
45.0,m,secundaria,mestizo,feb,1500.0,1500.0
65.0,m,uni_completa,mestizo,feb,2150.0,2150.0
56.0,f,uni_completa,mestizo,feb,1150.0,1150.0
42.0,m,uni_completa,mestizo,feb,4000.0,4000.0
30.0,f,uni_completa,mestizo,feb,2083.0,2083.0
60.0,f,secundaria,mestizo,feb,350.0,350.0
30.0,f,uni_completa,mestizo,feb,3000.0,3000.0
55.0,f,uni_completa,mestizo,feb,1500.0,1500.0
57.0,m,tecnica_trunca,mestizo,feb,3000.0,3000.0
47.0,f,tecnica,mestizo,feb,1500.0,2100.0
24.0,f,uni_completa,mestizo,feb,1800.0,1800.0
37.0,m,uni_trunca,otro,feb,3200.0,3200.0
61.0,m,uni_completa,quechua,feb,1000.0,1000.0
54.0,f,otro,mestizo,feb,8100.0,8100.0
28.0,m,secundaria,mestizo,feb,1200.0,1200.0
69.0,f,otro,otro,feb,1460.0,1460.0
40.0,m,secundaria,mestizo,feb,2815.0,2815.0
62.0,m,secundaria,otro,feb,2543.0,2543.0
45.0,f,otro,mestizo,feb,238.0,238.0
32.0,f,secundaria,mestizo,feb,690.0,690.0
35.0,m,secundaria,mestizo,feb,1025.0,1025.0
54.0,m,otro,mestizo,feb,1805.0,1805.0
56.0,m,otro,mestizo,feb,2118.0,2118.0
56.0,f,secundaria,mestizo,feb,1025.0,1025.0
30.0,f,secundaria,mestizo,feb,1020.0,1020.0
26.0,m,secundaria,mestizo,feb,939.0,939.0
25.0,m,secundaria,mestizo,feb,2165.0,2165.0
59.0,m,otro,quechua,feb,1440.0,1440.0
22.0,m,tecnica_trunca,mestizo,feb,400.0,400.0
45.0,m,uni_completa,mestizo,feb,2335.0,2335.0
40.0,f,secundaria,mestizo,feb,1732.0,1732.0
16.0,m,otro,mestizo,feb,1083.0,1083.0
59.0,m,secundaria,mestizo,feb,717.0,717.0
29.0,f,otro,mestizo,feb,600.0,600.0
27.0,m,otro,mestizo,feb,1200.0,1200.0
25.0,f,otro,mestizo,feb,1000.0,1000.0
72.0,m,secundaria,mestizo,feb,980.0,980.0
52.0,m,tecnica_trunca,mestizo,feb,4000.0,4000.0
35.0,f,secundaria,blanco,feb,2000.0,2000.0
70.0,m,uni_completa,mestizo,feb,1110.0,1110.0
62.0,f,secundaria,mestizo,feb,433.0,433.0
44.0,f,tecnica,blanco,feb,630.0,840.0
45.0,f,secundaria,mestizo,feb,1100.0,1100.0
26.0,f,tecnica_trunca,mestizo,feb,1100.0,1100.0
27.0,m,uni_completa,afroperuano,feb,1781.0,1781.0
51.0,m,tecnica,mestizo,feb,1500.0,1500.0
23.0,f,uni_completa,mestizo,feb,1500.0,1500.0
56.0,m,tecnica_trunca,mestizo,feb,1732.0,1732.0
20.0,m,uni_trunca,quechua,feb,173.0,173.0
64.0,f,uni_trunca,mestizo,feb,650.0,650.0
69.0,f,secundaria,afroperuano,feb,145.0,145.0
21.0,m,uni_trunca,mestizo,feb,500.0,500.0
44.0,f,uni_completa,mestizo,feb,2380.0,2380.0
33.0,m,uni_completa,mestizo,feb,3480.0,4980.0
31.0,f,uni_completa,mestizo,feb,2100.0,2100.0
52.0,m,uni_completa,mestizo,feb,2900.0,2900.0
49.0,f,uni_trunca,mestizo,feb,2500.0,2500.0
40.0,f,uni_completa,mestizo,feb,2800.0,2800.0
50.0,m,maestria,mestizo,feb,9000.0,9000.0
52.0,f,maestria,mestizo,feb,8000.0,8000.0
49.0,m,uni_completa,mestizo,feb,2536.0,2536.0
42.0,m,uni_completa,mestizo,feb,6843.0,6843.0
44.0,f,uni_completa,mestizo,feb,8150.0,8150.0
49.0,m,tecnica,mestizo,feb,2542.0,3342.0
41.0,m,tecnica_trunca,mestizo,feb,5000.0,5000.0
42.0,f,uni_trunca,mestizo,feb,2283.0,2283.0
47.0,f,secundaria,mestizo,feb,2000.0,2000.0
67.0,m,tecnica,mestizo,feb,5689.0,5689.0
35.0,f,uni_completa,blanco,feb,3000.0,3000.0
52.0,f,uni_trunca,mestizo,feb,5000.0,5000.0
56.0,m,secundaria,mestizo,feb,2500.0,2500.0
27.0,f,uni_trunca,mestizo,feb,1300.0,1300.0
43.0,m,secundaria,mestizo,feb,1712.0,1712.0
36.0,f,secundaria,amazonico,feb,1200.0,1200.0
65.0,m,secundaria,mestizo,feb,217.0,217.0
35.0,m,tecnica,mestizo,feb,3000.0,5000.0
32.0,f,tecnica,mestizo,feb,3000.0,3000.0
67.0,f,uni_completa,mestizo,feb,4000.0,4000.0
39.0,m,uni_completa,otro,feb,3000.0,3000.0
45.0,m,uni_completa,mestizo,feb,2350.0,2350.0
27.0,f,uni_completa,blanco,feb,2000.0,2000.0
39.0,m,maestria,mestizo,feb,3300.0,3300.0
55.0,f,tecnica,mestizo,feb,3800.0,3800.0
27.0,f,uni_completa,mestizo,feb,4700.0,4700.0
47.0,f,uni_completa,blanco,feb,2150.0,2150.0
40.0,m,maestria,mestizo,feb,3000.0,3000.0
39.0,f,maestria,quechua,feb,3000.0,3000.0
50.0,m,uni_completa,mestizo,feb,7500.0,7500.0
51.0,f,maestria,mestizo,feb,1500.0,1500.0
30.0,f,uni_completa,mestizo,feb,5000.0,5000.0
57.0,m,uni_completa,mestizo,feb,2300.0,2300.0
74.0,f,otro,otro,feb,5484.0,5484.0
27.0,m,uni_completa,mestizo,feb,3000.0,3000.0
51.0,f,uni_trunca,mestizo,feb,5000.0,5000.0
46.0,f,uni_completa,otro,feb,1500.0,1500.0
76.0,m,uni_completa,blanco,feb,2400.0,2400.0
76.0,f,uni_completa,mestizo,feb,1200.0,1200.0
34.0,f,uni_completa,blanco,feb,3179.0,3179.0
49.0,f,secundaria,mestizo,feb,2600.0,2900.0
57.0,m,maestria,mestizo,feb,9900.0,9900.0
24.0,m,uni_completa,mestizo,feb,3500.0,3500.0
30.0,m,secundaria,mestizo,feb,3031.0,3031.0
63.0,f,secundaria,mestizo,feb,800.0,950.0
39.0,f,secundaria,mestizo,feb,307.0,547.0
23.0,f,tecnica_trunca,mestizo,feb,1025.0,1025.0
22.0,f,tecnica,mestizo,feb,1200.0,1200.0
43.0,m,uni_completa,mestizo,feb,3000.0,3000.0
70.0,f,secundaria,mestizo,feb,2500.0,2500.0
37.0,f,otro,afroperuano,feb,996.0,996.0
40.0,m,secundaria,mestizo,feb,866.0,866.0
29.0,f,uni_completa,mestizo,feb,1212.0,1212.0
24.0,f,secundaria,mestizo,feb,1212.0,1212.0
42.0,m,uni_completa,mestizo,feb,5300.0,8300.0
32.0,m,tecnica,mestizo,feb,1516.0,1516.0
29.0,f,tecnica,mestizo,feb,1300.0,1300.0
25.0,f,uni_completa,mestizo,feb,4000.0,4000.0
60.0,f,tecnica,mestizo,feb,2400.0,2400.0
62.0,m,uni_trunca,mestizo,feb,1461.0,1461.0
37.0,f,maestria,mestizo,feb,3800.0,3800.0
33.0,m,uni_completa,mestizo,feb,5000.0,13000.0
54.0,f,uni_completa,mestizo,feb,2300.0,2300.0
47.0,m,uni_completa,mestizo,feb,4000.0,4000.0
48.0,f,uni_completa,mestizo,feb,4000.0,4000.0
73.0,f,uni_completa,mestizo,feb,300.0,300.0
69.0,f,uni_completa,mestizo,feb,230.0,230.0
33.0,f,uni_completa,otro,feb,6000.0,6000.0
61.0,m,uni_completa,afroperuano,feb,1600.0,1600.0
18.0,f,secundaria,mestizo,feb,2000.0,2000.0
43.0,m,uni_completa,mestizo,feb,2600.0,2600.0
41.0,f,uni_completa,mestizo,feb,3600.0,3600.0
53.0,f,uni_completa,mestizo,feb,3500.0,3500.0
33.0,m,uni_completa,mestizo,feb,4000.0,4000.0
37.0,f,uni_completa,mestizo,feb,4000.0,4000.0
44.0,m,tecnica,mestizo,feb,13000.0,13000.0
42.0,m,uni_completa,mestizo,feb,10000.0,10000.0
67.0,m,uni_completa,mestizo,feb,6700.0,6700.0
69.0,f,maestria,mestizo,feb,14000.0,14000.0
56.0,m,uni_completa,mestizo,feb,7000.0,7000.0
38.0,m,uni_completa,mestizo,feb,7000.0,7000.0
46.0,f,secundaria,mestizo,feb,2175.0,2175.0
56.0,m,secundaria,mestizo,feb,5000.0,5000.0
50.0,f,uni_completa,mestizo,feb,1600.0,2400.0
18.0,f,secundaria,mestizo,feb,866.0,866.0
49.0,f,tecnica,mestizo,feb,5985.0,5985.0
51.0,m,maestria,mestizo,feb,8150.0,10150.0
46.0,f,uni_completa,mestizo,feb,1500.0,1500.0
62.0,m,tecnica,quechua,feb,2000.0,2000.0
30.0,m,uni_trunca,mestizo,feb,1582.0,1582.0
26.0,m,uni_completa,mestizo,feb,6866.0,6866.0
24.0,m,secundaria,mestizo,feb,1460.0,1460.0
21.0,m,secundaria,afroperuano,feb,2040.0,2040.0
23.0,m,secundaria,mestizo,feb,2120.0,2120.0
38.0,m,secundaria,mestizo,feb,2078.0,2078.0
38.0,f,otro,mestizo,feb,716.0,716.0
65.0,m,secundaria,mestizo,feb,530.0,530.0
59.0,m,secundaria,mestizo,feb,400.0,400.0
47.0,m,secundaria,mestizo,feb,1025.0,1025.0
68.0,f,otro,mestizo,feb,129.0,129.0
46.0,f,secundaria,mestizo,feb,540.0,1040.0
20.0,m,secundaria,mestizo,feb,1108.0,1308.0
38.0,m,uni_completa,mestizo,feb,8000.0,8000.0
67.0,f,uni_completa,mestizo,feb,909.0,929.0
24.0,m,uni_trunca,mestizo,feb,1500.0,1500.0
23.0,f,tecnica_trunca,mestizo,feb,600.0,600.0
18.0,f,tecnica_trunca,mestizo,feb,768.0,768.0
17.0,f,secundaria,mestizo,feb,1674.0,1674.0
63.0,f,tecnica,otro,feb,2500.0,2500.0
62.0,m,tecnica,mestizo,feb,716.0,716.0
38.0,f,secundaria,mestizo,feb,277.0,277.0
41.0,m,otro,mestizo,feb,1716.0,1716.0
48.0,f,uni_completa,mestizo,feb,1716.0,1716.0
31.0,m,uni_completa,mestizo,feb,2680.0,2980.0
28.0,f,uni_completa,mestizo,feb,2800.0,3100.0
50.0,f,uni_trunca,mestizo,feb,1025.0,1425.0
56.0,m,uni_trunca,mestizo,feb,1025.0,1025.0
27.0,f,secundaria,mestizo,feb,2800.0,2800.0
38.0,m,tecnica,mestizo,feb,2820.0,2820.0
63.0,m,uni_completa,blanco,feb,4250.0,4250.0
67.0,m,uni_completa,otro,feb,4500.0,9500.0
28.0,m,uni_trunca,otro,feb,900.0,1900.0
24.0,f,tecnica_trunca,mestizo,feb,100.0,100.0
68.0,m,secundaria,mestizo,feb,1800.0,3300.0
65.0,f,uni_completa,mestizo,feb,1025.0,1025.0
58.0,f,secundaria,mestizo,feb,599.0,599.0
29.0,m,tecnica,mestizo,feb,3000.0,3000.0
61.0,m,uni_completa,mestizo,feb,1300.0,1300.0
21.0,f,uni_trunca,mestizo,feb,500.0,900.0
56.0,m,tecnica_trunca,mestizo,feb,5000.0,5000.0
21.0,f,tecnica_trunca,mestizo,feb,300.0,300.0
36.0,m,uni_completa,mestizo,feb,5000.0,5800.0
45.0,f,uni_completa,mestizo,feb,1025.0,1025.0
39.0,m,uni_completa,mestizo,feb,11000.0,11000.0
41.0,f,uni_completa,mestizo,feb,2650.0,2650.0
42.0,f,otro,mestizo,feb,2600.0,2600.0
62.0,f,otro,blanco,feb,1129.0,1129.0
26.0,m,otro,otro,feb,1565.0,1565.0
17.0,m,secundaria,quechua,feb,1300.0,1300.0
31.0,f,secundaria,mestizo,feb,540.0,540.0
31.0,f,secundaria,quechua,feb,1581.0,1581.0
36.0,m,uni_completa,mestizo,feb,2600.0,3300.0
45.0,m,tecnica_trunca,amazonico,feb,2710.0,3110.0
35.0,f,secundaria,amazonico,feb,2021.0,2021.0
61.0,m,uni_completa,mestizo,feb,2400.0,2400.0
26.0,m,uni_completa,mestizo,feb,1500.0,1500.0
43.0,m,secundaria,mestizo,feb,2520.0,2520.0
43.0,f,uni_completa,mestizo,feb,4000.0,4000.0
27.0,m,tecnica,quechua,feb,1400.0,1400.0
22.0,f,secundaria,afroperuano,feb,1683.0,1683.0
53.0,f,otro,mestizo,feb,879.0,1429.0
62.0,f,secundaria,mestizo,feb,1485.0,1485.0
55.0,m,secundaria,mestizo,feb,1155.0,1155.0
49.0,f,otro,otro,feb,930.0,1497.0
27.0,m,uni_trunca,otro,feb,2000.0,2000.0
44.0,m,uni_completa,mestizo,feb,5000.0,5000.0
50.0,m,uni_completa,mestizo,feb,5500.0,5500.0
24.0,m,tecnica_trunca,mestizo,feb,2000.0,2500.0
37.0,m,uni_completa,mestizo,feb,5000.0,5000.0
65.0,f,tecnica_trunca,mestizo,feb,564.0,564.0
29.0,m,uni_trunca,mestizo,feb,3000.0,3000.0
38.0,f,uni_trunca,mestizo,feb,950.0,950.0
29.0,m,uni_completa,mestizo,feb,1000.0,1000.0
33.0,m,uni_completa,mestizo,feb,3000.0,3000.0
40.0,f,uni_completa,mestizo,feb,2500.0,2500.0
26.0,m,tecnica,mestizo,feb,3500.0,3500.0
45.0,m,secundaria,mestizo,feb,1300.0,1300.0
29.0,m,tecnica,mestizo,feb,400.0,400.0
36.0,f,tecnica_trunca,quechua,feb,100.0,100.0
67.0,m,secundaria,quechua,feb,1299.0,1299.0
64.0,f,otro,quechua,feb,433.0,433.0
49.0,f,otro,otro,feb,600.0,600.0
28.0,m,secundaria,quechua,feb,1118.0,1118.0
44.0,m,otro,mestizo,feb,1516.0,1516.0
43.0,f,secundaria,mestizo,feb,1123.0,1123.0
50.0,f,tecnica_trunca,mestizo,feb,1100.0,1100.0
42.0,m,secundaria,mestizo,feb,680.0,680.0
59.0,m,secundaria,mestizo,feb,600.0,600.0
47.0,m,otro,mestizo,feb,520.0,520.0
28.0,m,tecnica_trunca,mestizo,feb,1123.0,1123.0
60.0,f,tecnica,mestizo,feb,325.0,325.0
44.0,f,secundaria,otro,feb,634.0,634.0
26.0,m,secundaria,otro,feb,1599.0,1599.0
64.0,m,secundaria,mestizo,feb,1000.0,1000.0
34.0,f,tecnica_trunca,afroperuano,feb,2000.0,2000.0
32.0,f,tecnica_trunca,mestizo,feb,500.0,500.0
34.0,m,uni_trunca,blanco,feb,2200.0,2200.0
39.0,f,secundaria,mestizo,feb,3600.0,3600.0
39.0,m,uni_completa,mestizo,feb,3090.0,3090.0
26.0,f,uni_trunca,mestizo,feb,780.0,780.0
68.0,f,otro,quechua,feb,363.0,363.0
22.0,f,tecnica_trunca,quechua,feb,1602.0,1602.0
35.0,m,secundaria,quechua,feb,4330.0,4330.0
31.0,f,tecnica,quechua,feb,1500.0,1500.0
41.0,m,secundaria,mestizo,feb,1732.0,1732.0
65.0,m,secundaria,quechua,feb,2600.0,2600.0
54.0,f,tecnica,mestizo,feb,1637.0,1637.0
33.0,m,uni_completa,mestizo,feb,3500.0,3500.0
31.0,f,uni_completa,mestizo,feb,2500.0,2500.0
61.0,f,secundaria,quechua,feb,615.0,805.0
41.0,f,secundaria,mestizo,feb,2400.0,2400.0
19.0,m,secundaria,mestizo,feb,260.0,260.0
30.0,m,secundaria,mestizo,feb,3125.0,3125.0
26.0,m,uni_completa,quechua,feb,4000.0,4000.0
35.0,f,tecnica_trunca,quechua,feb,1025.0,1025.0
40.0,m,uni_completa,mestizo,feb,8000.0,8000.0
27.0,m,tecnica_trunca,mestizo,feb,1732.0,1732.0
26.0,m,secundaria,otro,feb,693.0,693.0
68.0,m,tecnica_trunca,mestizo,feb,2500.0,2500.0
39.0,m,uni_completa,mestizo,feb,4000.0,4000.0
54.0,m,tecnica,otro,feb,1500.0,1500.0
56.0,m,otro,quechua,feb,500.0,500.0
23.0,m,secundaria,quechua,feb,1025.0,1225.0
56.0,m,otro,quechua,feb,1866.0,1866.0
26.0,m,otro,otro,feb,1299.0,1299.0
24.0,m,secundaria,mestizo,feb,1800.0,3000.0
31.0,m,secundaria,mestizo,feb,1500.0,1500.0
27.0,f,secundaria,mestizo,feb,1060.0,1060.0
48.0,f,secundaria,mestizo,feb,600.0,600.0
47.0,m,secundaria,mestizo,feb,1200.0,1200.0
43.0,f,tecnica_trunca,mestizo,feb,1299.0,1299.0
55.0,f,maestria,mestizo,feb,4500.0,5100.0
67.0,f,maestria,mestizo,feb,1649.0,1949.0
66.0,m,secundaria,mestizo,feb,3360.0,4110.0
25.0,m,secundaria,blanco,feb,1175.0,1175.0
56.0,m,otro,otro,feb,433.0,433.0
50.0,m,secundaria,otro,feb,100.0,100.0
40.0,f,tecnica_trunca,mestizo,feb,1290.0,1290.0
33.0,f,tecnica,mestizo,feb,1600.0,1600.0
48.0,f,secundaria,mestizo,feb,510.0,510.0
53.0,f,secundaria,mestizo,feb,1140.0,1780.0
29.0,m,secundaria,mestizo,feb,2330.0,2530.0
54.0,f,otro,otro,feb,650.0,650.0
22.0,f,uni_completa,mestizo,feb,665.0,665.0
45.0,m,secundaria,mestizo,feb,1189.0,1189.0
34.0,m,secundaria,aymara,feb,1481.0,1481.0
34.0,f,secundaria,otro,feb,1455.0,1455.0
23.0,f,secundaria,mestizo,feb,499.0,499.0
64.0,m,secundaria,mestizo,feb,1316.0,1316.0
30.0,f,secundaria,mestizo,feb,346.0,346.0
34.0,f,secundaria,mestizo,feb,1500.0,1500.0
50.0,m,otro,otro,feb,2079.0,2159.0
64.0,m,uni_completa,mestizo,feb,1039.0,1039.0
28.0,m,secundaria,otro,feb,2050.0,2090.0
58.0,f,secundaria,mestizo,feb,1686.0,1756.0
29.0,m,otro,quechua,feb,1212.0,1212.0
35.0,f,secundaria,mestizo,feb,861.0,861.0
35.0,m,tecnica_trunca,mestizo,feb,2600.0,2600.0
34.0,f,uni_completa,mestizo,feb,1600.0,1600.0
58.0,m,otro,mestizo,feb,2318.0,2318.0
23.0,m,tecnica_trunca,mestizo,feb,1200.0,1200.0
29.0,m,tecnica,mestizo,feb,2000.0,2000.0
34.0,f,uni_completa,mestizo,feb,1800.0,1800.0
36.0,m,tecnica,mestizo,feb,2800.0,2800.0
36.0,f,uni_completa,quechua,feb,4546.0,4546.0
31.0,m,uni_completa,mestizo,feb,8000.0,8000.0
39.0,m,uni_trunca,quechua,feb,4630.0,4630.0
59.0,f,tecnica_trunca,quechua,feb,600.0,600.0
50.0,f,otro,quechua,feb,1785.0,1935.0
24.0,f,secundaria,mestizo,feb,1166.0,1166.0
21.0,m,secundaria,afroperuano,feb,1525.0,1525.0
47.0,f,secundaria,afroperuano,feb,476.0,476.0
46.0,m,tecnica,otro,feb,1400.0,1400.0
24.0,f,tecnica_trunca,afroperuano,feb,1500.0,1500.0
46.0,f,secundaria,afroperuano,feb,520.0,520.0
32.0,m,secundaria,afroperuano,feb,2165.0,2165.0
51.0,m,secundaria,otro,feb,1949.0,1949.0
46.0,f,secundaria,otro,feb,303.0,303.0
56.0,m,secundaria,otro,feb,1200.0,1200.0
45.0,m,tecnica_trunca,mestizo,feb,2000.0,2000.0
76.0,m,otro,otro,feb,1299.0,1299.0
59.0,f,otro,otro,feb,890.0,890.0
23.0,f,otro,blanco,feb,1256.0,1256.0
18.0,m,otro,mestizo,feb,1160.0,1260.0
51.0,m,tecnica_trunca,mestizo,feb,1358.0,1358.0
26.0,m,uni_trunca,mestizo,feb,1025.0,1025.0
22.0,m,tecnica,mestizo,feb,1500.0,1500.0
