month,sex,age,rol,sector,n_employees,lf_job,employment_source,n_weeks_lf_job,education,ethnicity,main_src,total_src
feb,f,33,,,,,, ,,,400,400
feb,f,47,,,,,, ,,,440,440
feb,f,42,,,,,, ,,,400,400
feb,f,48,,,,,, ,,,440,440
feb,m,78,,,,,, ,,,400,400
feb,m,62,,,,,, ,,,400,400
feb,m,59,,,,,, ,,,400,400
feb,f,23,,,,,, ,,,499,499
feb,f,58,,,,,, ,,,390,590
feb,f,39,,,,,, ,,,585,585
feb,f,58,,,,,, ,,,380,380
feb,f,60,,,,,, ,,,637,637
feb,f,59,,,,,, ,,,370,370
feb,f,34,,,,,, ,,,370,370
feb,f,68,,,,,, ,,,363,363
feb,f,32,,,,,, ,,,360,360
feb,f,46,,,,,, ,,,540,1040
feb,m,24,,,,,, ,,,375,655
feb,f,47,,,,,, ,,,380,380
feb,f,35,,,,,, ,,,350,350
feb,f,52,,,,,, ,,,350,350
feb,m,63,,,,,, ,,,550,550
feb,f,40,,,,,, ,,,346,396
feb,f,43,,,,,, ,,,346,346
feb,f,58,,,,,, ,,,599,599
feb,f,43,,,,,, ,,,334,334
feb,m,43,,,,,, ,,,333,333
feb,f,37,,,,,, ,,,332,332
feb,f,40,,,,,, ,,,481,481
feb,f,60,,,,,, ,,,325,325
feb,m,70,,,,,, ,,,325,325
feb,m,18,,,,,, ,,,320,320
feb,f,84,,,,,, ,,,312,312
feb,m,54,,,,,, ,,,303,503
feb,f,28,,,,,, ,,,303,303
feb,f,60,,,,,, ,,,303,303
feb,f,49,,,,,, ,,,303,303
feb,m,65,,,,,, ,,,303,303
feb,f,60,,,,,, ,,,300,300
feb,m,34,,,,,, ,,,350,350
feb,m,73,,,,,, ,,,300,300
feb,f,40,,,,,, ,,,300,300
feb,f,29,,,,,, ,,,600,600
feb,f,44,,,,,, ,,,750,750
feb,f,56,,,,,, ,,,480,480
feb,f,56,,,,,, ,,,300,300
feb,m,56,,,,,, ,,,300,300
feb,f,57,,,,,, ,,,300,300
feb,f,60,,,,,, ,,,350,350
feb,f,55,,,,,, ,,,330,330
feb,m,40,,,,,, ,,,300,300
feb,f,31,,,,,, ,,,660,660
feb,f,39,,,,,, ,,,289,289
feb,m,43,,,,,, ,,,315,1015
feb,f,39,,,,,, ,,,307,547
feb,f,68,,,,,, ,,,280,280
feb,f,38,,,,,, ,,,290,290
feb,f,73,,,,,, ,,,304,304
feb,f,65,,,,,, ,,,564,564
feb,f,55,,,,,, ,,,260,310
feb,m,29,,,,,, ,,,260,260
feb,f,40,,,,,, ,,,260,260
feb,f,34,,,,,, ,,,260,260
feb,f,38,,,,,, ,,,277,277
feb,m,39,,,,,, ,,,250,250
feb,f,31,,,,,, ,,,275,275
feb,f,35,,,,,, ,,,250,250
feb,f,47,,,,,, ,,,250,250
feb,f,51,,,,,, ,,,250,250
feb,f,63,,,,,, ,,,250,250
feb,f,20,,,,,, ,,,246,246
feb,m,58,,,,,, ,,,313,313
feb,m,59,,,,,, ,,,230,310
feb,f,47,,,,,, ,,,230,230
feb,f,53,,,,,, ,,,217,217
feb,f,62,,,,,, ,,,217,217
feb,f,52,,,,,, ,,,217,217
feb,f,56,,,,,, ,,,227,227
feb,f,34,,,,,, ,,,216,216
feb,f,55,,,,,, ,,,235,235
feb,f,72,,,,,, ,,,200,400
feb,m,25,,,,,, ,,,200,200
feb,f,27,,,,,, ,,,208,208
feb,f,69,,,,,, ,,,230,230
feb,f,57,,,,,, ,,,200,200
feb,f,53,,,,,, ,,,238,238
feb,f,67,,,,,, ,,,250,250
feb,f,71,,,,,, ,,,180,180
feb,f,61,,,,,, ,,,280,280
feb,m,73,,,,,, ,,,180,180
feb,m,20,,,,,, ,,,173,173
feb,f,40,,,,,, ,,,173,173
feb,m,55,,,,,, ,,,167,267
feb,f,80,,,,,, ,,,188,188
feb,f,17,,,,,, ,,,150,150
feb,f,64,,,,,, ,,,250,250
feb,m,67,,,,,, ,,,150,150
feb,f,52,,,,,, ,,,170,170
feb,m,69,,,,,, ,,,169,169
feb,f,69,,,,,, ,,,145,145
feb,m,21,,,,,, ,,,140,140
feb,f,32,,,,,, ,,,147,147
feb,f,43,,,,,, ,,,135,135
feb,f,22,,,,,, ,,,130,130
feb,f,68,,,,,, ,,,129,129
feb,f,50,,,,,, ,,,122,122
feb,m,67,,,,,, ,,,120,120
feb,f,30,,,,,, ,,,170,170
feb,f,56,,,,,, ,,,115,115
feb,f,52,,,,,, ,,,110,456
feb,f,59,,,,,, ,,,108,108
feb,f,73,,,,,, ,,,226,226
feb,f,27,,,,,, ,,,104,104
feb,f,67,,,,,, ,,,100,160
feb,f,16,,,,,, ,,,100,100
feb,f,23,,,,,, ,,,105,105
feb,m,50,,,,,, ,,,100,100
feb,f,30,,,,,, ,,,100,100
feb,f,36,,,,,, ,,,100,100
feb,f,73,,,,,, ,,,300,300
feb,f,55,,,,,, ,,,100,100
feb,m,75,,,,,, ,,,100,100
feb,f,52,,,,,, ,,,250,250
feb,f,57,,,,,, ,,,93,93
feb,f,57,,,,,, ,,,87,87
feb,f,49,,,,,, ,,,140,140
feb,f,72,,,,,, ,,,80,80
feb,f,45,,,,,, ,,,80,80
feb,m,17,,,,,, ,,,70,70
feb,m,79,,,,,, ,,,70,70
feb,f,32,,,,,, ,,,70,70
feb,f,24,,,,,, ,,,100,100
feb,f,33,,,,,, ,,,100,100
feb,f,45,,,,,, ,,,60,60
feb,f,20,,,,,, ,,,50,50
feb,f,53,,,,,, ,,,60,60
feb,f,49,,,,,, ,,,50,50
feb,f,53,,,,,, ,,,50,50
feb,m,74,,,,,, ,,,50,50
feb,f,40,,,,,, ,,,200,200
feb,f,33,,,,,, ,,,70,70
feb,f,66,,,,,, ,,,42,42
feb,f,50,,,,,, ,,,40,40
feb,f,14,,,,,, ,,,30,30
feb,f,79,,,,,, ,,,50,50
feb,f,83,,,,,, ,,,38,38
feb,f,72,,,,,, ,,,15,15
feb,f,37,,,,,, ,,,10,10
feb,f,29,,,,,, ,,,91,91
feb,f,44,,,,,, ,,,22000,22000
feb,m,58,,,,,, ,,,20050,20050
feb,m,49,,,,,, ,,,18000,18000
feb,m,62,,,,,, ,,,16000,16000
feb,f,69,,,,,, ,,,14000,14000
feb,m,44,,,,,, ,,,13000,13000
feb,m,39,,,,,, ,,,11000,11000
feb,m,57,,,,,, ,,,10000,10000
feb,m,42,,,,,, ,,,10000,10000
feb,f,45,,,,,, ,,,9120,9120
feb,m,50,,,,,, ,,,9000,9000
feb,m,41,,,,,, ,,,8500,8500
feb,m,46,,,,,, ,,,8500,8500
feb,m,36,,,,,, ,,,8133,8133
feb,m,31,,,,,, ,,,8000,8000
feb,m,27,,,,,, ,,,8000,8000
feb,f,52,,,,,, ,,,8000,8000
feb,f,51,,,,,, ,,,8000,8000
feb,m,38,,,,,, ,,,8000,8000
feb,m,61,,,,,, ,,,8000,8000
feb,m,40,,,,,, ,,,8000,8000
feb,m,49,,,,,, ,,,7800,7800
feb,f,44,,,,,, ,,,8150,8150
feb,m,50,,,,,, ,,,7500,7500
feb,m,36,,,,,, ,,,7500,7500
feb,m,63,,,,,, ,,,7398,7398
feb,m,62,,,,,, ,,,7000,7000
feb,m,30,,,,,, ,,,7000,7000
feb,m,35,,,,,, ,,,8248,8248
feb,m,54,,,,,, ,,,7000,7000
feb,m,38,,,,,, ,,,7000,7000
feb,m,42,,,,,, ,,,6843,6843
feb,m,52,,,,,, ,,,6000,7000
feb,m,26,,,,,, ,,,6866,6866
feb,f,33,,,,,, ,,,6000,6000
feb,m,46,,,,,, ,,,6000,6000
feb,f,39,,,,,, ,,,6000,6000
feb,f,41,,,,,, ,,,6000,6000
feb,m,57,,,,,, ,,,6450,6450
feb,m,43,,,,,, ,,,6000,6000
feb,m,33,,,,,, ,,,6000,6000
feb,f,55,,,,,, ,,,6000,6000
feb,m,50,,,,,, ,,,6000,6000
feb,f,44,,,,,, ,,,5600,5600
feb,m,50,,,,,, ,,,5500,5500
feb,f,49,,,,,, ,,,5465,5465
feb,m,35,,,,,, ,,,5000,6200
feb,m,36,,,,,, ,,,5000,5800
feb,m,57,,,,,, ,,,5000,5500
feb,m,67,,,,,, ,,,5689,5689
feb,f,36,,,,,, ,,,5100,5100
feb,m,27,,,,,, ,,,5000,5000
feb,f,35,,,,,, ,,,5000,5000
feb,m,58,,,,,, ,,,5350,5350
feb,f,30,,,,,, ,,,5000,5000
feb,f,42,,,,,, ,,,5000,5000
feb,m,33,,,,,, ,,,5000,5000
feb,m,62,,,,,, ,,,5000,5000
feb,m,42,,,,,, ,,,5100,5100
feb,m,41,,,,,, ,,,5000,5000
feb,f,54,,,,,, ,,,5000,5000
feb,m,53,,,,,, ,,,5000,5000
feb,m,37,,,,,, ,,,5000,5000
feb,m,56,,,,,, ,,,5000,5000
feb,m,51,,,,,, ,,,5600,5600
feb,m,49,,,,,, ,,,5000,5000
feb,m,57,,,,,, ,,,5000,5000
feb,m,40,,,,,, ,,,5000,5000
feb,f,45,,,,,, ,,,5000,5000
feb,f,51,,,,,, ,,,5000,5000
feb,m,44,,,,,, ,,,5000,5000
feb,m,32,,,,,, ,,,4800,6800
feb,f,51,,,,,, ,,,4800,4800
feb,m,67,,,,,, ,,,4500,9500
feb,f,53,,,,,, ,,,4500,4500
feb,f,36,,,,,, ,,,4546,4546
feb,m,56,,,,,, ,,,4500,4500
feb,m,35,,,,,, ,,,4330,4330
feb,f,44,,,,,, ,,,4798,4798
feb,f,40,,,,,, ,,,4200,4200
feb,m,49,,,,,, ,,,5317,5317
feb,m,34,,,,,, ,,,4000,5000
feb,m,39,,,,,, ,,,4630,4630
feb,f,60,,,,,, ,,,4000,4000
feb,m,28,,,,,, ,,,4000,4000
feb,m,39,,,,,, ,,,4000,4000
feb,m,38,,,,,, ,,,4000,4000
feb,f,74,,,,,, ,,,4000,4000
feb,f,43,,,,,, ,,,4000,4000
feb,f,31,,,,,, ,,,4000,4000
feb,f,36,,,,,, ,,,4000,4000
feb,f,37,,,,,, ,,,4000,4000
feb,f,34,,,,,, ,,,4000,4000
feb,f,25,,,,,, ,,,4000,4000
feb,m,33,,,,,, ,,,4000,4000
feb,m,48,,,,,, ,,,5170,5170
feb,m,26,,,,,, ,,,4000,4000
feb,m,62,,,,,, ,,,4000,4000
feb,m,47,,,,,, ,,,4000,4000
feb,m,60,,,,,, ,,,4000,4000
feb,f,67,,,,,, ,,,4000,4000
feb,f,49,,,,,, ,,,4000,4000
feb,m,45,,,,,, ,,,4000,4000
feb,m,37,,,,,, ,,,4000,4000
feb,m,63,,,,,, ,,,4000,4000
feb,m,48,,,,,, ,,,4000,4000
feb,m,42,,,,,, ,,,4000,4000
feb,m,43,,,,,, ,,,4000,4000
feb,m,44,,,,,, ,,,4180,4180
feb,m,41,,,,,, ,,,3897,3897
feb,m,47,,,,,, ,,,4600,4600
feb,f,28,,,,,, ,,,3800,3800
feb,m,32,,,,,, ,,,3800,3800
feb,f,44,,,,,, ,,,3800,3800
feb,m,47,,,,,, ,,,4203,4203
feb,f,37,,,,,, ,,,3800,3800
feb,m,53,,,,,, ,,,3750,3750
feb,f,33,,,,,, ,,,3917,3917
feb,m,40,,,,,, ,,,3681,3681
feb,f,25,,,,,, ,,,3600,3600
feb,f,25,,,,,, ,,,3600,3600
feb,f,41,,,,,, ,,,3600,3600
feb,f,48,,,,,, ,,,3600,3600
feb,m,45,,,,,, ,,,3600,3600
feb,m,54,,,,,, ,,,3600,3600
feb,m,35,,,,,, ,,,3577,3727
feb,m,45,,,,,, ,,,3500,4500
feb,f,23,,,,,, ,,,3500,3500
feb,m,27,,,,,, ,,,3500,3500
feb,f,25,,,,,, ,,,3500,3500
feb,m,33,,,,,, ,,,3500,3500
feb,m,26,,,,,, ,,,3500,3500
feb,m,24,,,,,, ,,,3500,3500
feb,m,39,,,,,, ,,,3500,3500
feb,f,28,,,,,, ,,,3500,3500
feb,f,58,,,,,, ,,,3500,3500
feb,m,49,,,,,, ,,,3860,3860
feb,f,56,,,,,, ,,,3500,3500
feb,f,53,,,,,, ,,,3500,3500
feb,m,47,,,,,, ,,,3800,3800
feb,m,42,,,,,, ,,,3500,3500
feb,m,56,,,,,, ,,,3860,3860
feb,m,59,,,,,, ,,,3950,3950
feb,m,29,,,,,, ,,,3481,3681
feb,m,25,,,,,, ,,,3464,3464
feb,m,47,,,,,, ,,,3760,3760
feb,m,36,,,,,, ,,,3517,3517
feb,m,19,,,,,, ,,,3600,3600
feb,f,28,,,,,, ,,,3430,3430
feb,f,33,,,,,, ,,,3690,3690
feb,m,28,,,,,, ,,,3300,3300
feb,m,60,,,,,, ,,,3497,3497
feb,m,41,,,,,, ,,,3260,3953
feb,m,36,,,,,, ,,,3248,3248
feb,m,26,,,,,, ,,,3500,4700
feb,m,49,,,,,, ,,,3200,3600
feb,f,28,,,,,, ,,,3200,3200
feb,m,52,,,,,, ,,,3408,3408
feb,m,40,,,,,, ,,,3564,3564
feb,m,40,,,,,, ,,,3200,3200
feb,m,33,,,,,, ,,,3250,3250
feb,f,31,,,,,, ,,,3118,3118
feb,m,34,,,,,, ,,,3273,3273
feb,m,47,,,,,, ,,,3080,3080
feb,m,30,,,,,, ,,,3031,3031
feb,m,58,,,,,, ,,,3031,3031
feb,m,35,,,,,, ,,,3000,5000
feb,m,58,,,,,, ,,,3000,3400
feb,m,21,,,,,, ,,,3000,3000
feb,f,29,,,,,, ,,,3303,3303
feb,f,29,,,,,, ,,,3000,3000
feb,f,32,,,,,, ,,,3000,3000
feb,f,37,,,,,, ,,,3000,3000
feb,f,22,,,,,, ,,,3000,3000
feb,f,29,,,,,, ,,,3000,3000
feb,f,33,,,,,, ,,,3000,3000
feb,m,21,,,,,, ,,,3000,3000
feb,f,36,,,,,, ,,,3000,3000
feb,m,39,,,,,, ,,,3000,3000
feb,m,39,,,,,, ,,,3000,3000
feb,f,28,,,,,, ,,,3000,3000
feb,m,29,,,,,, ,,,3000,3000
feb,m,23,,,,,, ,,,3108,3108
feb,f,35,,,,,, ,,,3000,3000
feb,f,56,,,,,, ,,,3000,3000
feb,m,46,,,,,, ,,,3000,3000
feb,f,30,,,,,, ,,,3000,3000
feb,m,57,,,,,, ,,,3000,3000
feb,f,62,,,,,, ,,,3000,3000
feb,m,29,,,,,, ,,,3000,3000
feb,f,48,,,,,, ,,,3000,3000
feb,f,56,,,,,, ,,,3000,3000
feb,m,29,,,,,, ,,,3000,3000
feb,m,43,,,,,, ,,,3000,3000
feb,m,39,,,,,, ,,,3090,3090
feb,m,31,,,,,, ,,,3000,3000
feb,f,58,,,,,, ,,,3000,3000
feb,f,39,,,,,, ,,,3000,3000
feb,m,27,,,,,, ,,,3000,3000
feb,m,43,,,,,, ,,,3000,3000
feb,m,27,,,,,, ,,,3000,3000
feb,m,36,,,,,, ,,,3000,3000
feb,f,58,,,,,, ,,,3500,3500
feb,m,36,,,,,, ,,,3000,3000
feb,m,50,,,,,, ,,,3000,3000
feb,m,41,,,,,, ,,,3000,3000
feb,f,53,,,,,, ,,,3000,3000
feb,m,32,,,,,, ,,,3390,3390
feb,m,61,,,,,, ,,,3087,3087
feb,m,41,,,,,, ,,,3300,3300
feb,f,51,,,,,, ,,,3000,3000
feb,m,33,,,,,, ,,,3000,3000
feb,f,39,,,,,, ,,,3600,3600
feb,m,39,,,,,, ,,,3300,3300
feb,m,52,,,,,, ,,,3000,3000
feb,m,40,,,,,, ,,,3000,3000
feb,m,67,,,,,, ,,,3050,3050
feb,f,50,,,,,, ,,,3000,3000
feb,m,40,,,,,, ,,,3000,3000
feb,m,27,,,,,, ,,,2900,2900
feb,f,28,,,,,, ,,,2900,2900
feb,m,26,,,,,, ,,,2900,2900
feb,f,39,,,,,, ,,,2900,2900
feb,m,52,,,,,, ,,,2900,2900
feb,m,40,,,,,, ,,,2858,2858
feb,f,35,,,,,, ,,,2830,2830
feb,m,40,,,,,, ,,,2815,2815
feb,m,32,,,,,, ,,,2815,2815
feb,m,50,,,,,, ,,,2815,2815
feb,m,33,,,,,, ,,,2847,3097
feb,m,47,,,,,, ,,,2800,2800
feb,m,36,,,,,, ,,,2800,2800
feb,m,31,,,,,, ,,,2800,2800
feb,m,40,,,,,, ,,,2800,2800
feb,f,40,,,,,, ,,,2800,2800
feb,m,50,,,,,, ,,,4967,4967
feb,m,48,,,,,, ,,,2800,2800
feb,m,37,,,,,, ,,,2800,2800
feb,f,47,,,,,, ,,,2700,2700
feb,f,36,,,,,, ,,,2700,2700
feb,m,36,,,,,, ,,,2600,3300
feb,f,33,,,,,, ,,,2960,2960
feb,f,36,,,,,, ,,,2600,2600
feb,f,33,,,,,, ,,,2600,2600
feb,f,64,,,,,, ,,,2600,2600
feb,f,28,,,,,, ,,,2600,2600
feb,m,44,,,,,, ,,,2860,2860
feb,m,30,,,,,, ,,,2600,2600
feb,m,40,,,,,, ,,,2600,2600
feb,f,50,,,,,, ,,,2600,2600
feb,m,43,,,,,, ,,,2600,2600
feb,m,40,,,,,, ,,,2600,2600
feb,m,25,,,,,, ,,,2860,2860
feb,f,39,,,,,, ,,,2600,2600
feb,m,38,,,,,, ,,,2600,2600
feb,m,55,,,,,, ,,,2598,2598
feb,m,29,,,,,, ,,,2598,2598
feb,m,27,,,,,, ,,,2598,2598
feb,f,34,,,,,, ,,,2598,2598
feb,m,42,,,,,, ,,,2598,2598
feb,m,61,,,,,, ,,,2598,2598
feb,m,53,,,,,, ,,,2510,2510
feb,f,21,,,,,, ,,,3367,4367
feb,m,49,,,,,, ,,,2542,3342
feb,m,28,,,,,, ,,,2500,3100
feb,f,38,,,,,, ,,,2500,2800
feb,f,28,,,,,, ,,,2800,3100
feb,f,48,,,,,, ,,,2500,3500
feb,m,20,,,,,, ,,,2500,2500
feb,f,70,,,,,, ,,,2500,2500
feb,m,51,,,,,, ,,,2500,2500
feb,m,25,,,,,, ,,,2500,2500
feb,f,31,,,,,, ,,,2500,2500
feb,m,40,,,,,, ,,,2500,2500
feb,m,35,,,,,, ,,,2650,2650
feb,m,56,,,,,, ,,,2500,2500
feb,m,26,,,,,, ,,,2500,2500
feb,m,41,,,,,, ,,,2500,2500
feb,f,30,,,,,, ,,,2500,2500
feb,f,31,,,,,, ,,,2500,2500
feb,m,27,,,,,, ,,,2500,2500
feb,f,25,,,,,, ,,,2500,2500
feb,f,29,,,,,, ,,,2500,2500
feb,f,27,,,,,, ,,,2500,2500
feb,m,29,,,,,, ,,,2500,2500
feb,f,63,,,,,, ,,,2500,2500
feb,f,42,,,,,, ,,,2760,2760
feb,f,49,,,,,, ,,,2500,2500
feb,f,40,,,,,, ,,,2500,2500
feb,m,56,,,,,, ,,,2500,2500
feb,f,42,,,,,, ,,,2500,2500
feb,f,34,,,,,, ,,,2717,2717
feb,m,35,,,,,, ,,,2760,2760
feb,f,45,,,,,, ,,,2500,2900
feb,m,29,,,,,, ,,,2630,2630
feb,f,42,,,,,, ,,,2500,2500
feb,f,64,,,,,, ,,,2500,3500
feb,f,60,,,,,, ,,,2500,2500
feb,m,59,,,,,, ,,,2500,2500
feb,f,50,,,,,, ,,,2587,2587
feb,m,40,,,,,, ,,,2500,2500
feb,f,26,,,,,, ,,,2500,2500
feb,m,68,,,,,, ,,,2500,2500
feb,m,26,,,,,, ,,,2500,2500
feb,m,63,,,,,, ,,,2500,2500
feb,m,56,,,,,, ,,,3000,3000
feb,m,50,,,,,, ,,,2500,2500
feb,m,53,,,,,, ,,,2500,2500
feb,m,40,,,,,, ,,,2500,2500
feb,f,49,,,,,, ,,,2450,2450
feb,m,45,,,,,, ,,,2400,2400
feb,m,24,,,,,, ,,,2400,2450
feb,m,28,,,,,, ,,,2790,2790
feb,f,24,,,,,, ,,,2400,2400
feb,f,25,,,,,, ,,,2400,2400
feb,f,23,,,,,, ,,,2400,2400
feb,m,42,,,,,, ,,,3000,3000
feb,f,60,,,,,, ,,,2400,2400
feb,m,43,,,,,, ,,,2400,2400
feb,f,60,,,,,, ,,,2400,2400
feb,m,57,,,,,, ,,,2400,2400
feb,m,34,,,,,, ,,,2400,2400
feb,m,61,,,,,, ,,,2400,2400
feb,m,29,,,,,, ,,,2400,2400
feb,m,29,,,,,, ,,,2400,2400
feb,m,28,,,,,, ,,,2382,2382
feb,m,45,,,,,, ,,,2710,3110
feb,m,29,,,,,, ,,,2300,2300
feb,m,38,,,,,, ,,,2581,2581
feb,f,26,,,,,, ,,,2300,2300
feb,m,45,,,,,, ,,,2300,2300
feb,f,41,,,,,, ,,,2600,2600
feb,m,31,,,,,, ,,,2742,2742
feb,m,23,,,,,, ,,,2300,2300
feb,m,25,,,,,, ,,,2300,2300
feb,f,45,,,,,, ,,,2300,2300
feb,m,26,,,,,, ,,,2555,2555
feb,f,26,,,,,, ,,,2200,2600
feb,f,42,,,,,, ,,,2283,2283
feb,f,29,,,,,, ,,,2200,2200
feb,m,34,,,,,, ,,,2200,2200
feb,f,36,,,,,, ,,,2200,2200
feb,m,26,,,,,, ,,,2200,2200
feb,f,44,,,,,, ,,,2200,2200
feb,m,44,,,,,, ,,,2200,2200
feb,m,47,,,,,, ,,,3110,3110
feb,m,40,,,,,, ,,,2200,2200
feb,m,43,,,,,, ,,,2200,2200
feb,m,63,,,,,, ,,,2360,2760
feb,m,21,,,,,, ,,,2490,2490
feb,m,65,,,,,, ,,,2165,2165
feb,m,49,,,,,, ,,,2165,2165
feb,m,64,,,,,, ,,,2165,2165
feb,m,38,,,,,, ,,,2403,2403
feb,m,63,,,,,, ,,,2165,2165
feb,m,63,,,,,, ,,,2165,2165
feb,m,55,,,,,, ,,,2165,2165
feb,m,47,,,,,, ,,,2465,2465
feb,m,32,,,,,, ,,,2165,2165
feb,m,37,,,,,, ,,,2165,2165
feb,m,38,,,,,, ,,,2405,2405
feb,m,39,,,,,, ,,,2165,2165
feb,m,43,,,,,, ,,,2165,2165
feb,m,65,,,,,, ,,,2150,2150
feb,m,58,,,,,, ,,,2100,2450
feb,m,56,,,,,, ,,,2490,2490
feb,f,31,,,,,, ,,,2100,2100
feb,m,25,,,,,, ,,,2100,2100
feb,f,36,,,,,, ,,,2100,2100
feb,m,39,,,,,, ,,,2338,2338
feb,m,58,,,,,, ,,,2318,2318
feb,m,46,,,,,, ,,,2078,2078
feb,m,38,,,,,, ,,,2078,2078
feb,m,51,,,,,, ,,,2078,2078
feb,m,46,,,,,, ,,,2078,2078
feb,m,31,,,,,, ,,,2050,2050
feb,m,44,,,,,, ,,,2000,4500
feb,m,44,,,,,, ,,,2000,2500
feb,m,24,,,,,, ,,,2000,2500
feb,m,46,,,,,, ,,,2000,2200
feb,m,42,,,,,, ,,,2195,2395
feb,m,26,,,,,, ,,,2000,2000
feb,f,47,,,,,, ,,,2000,2000
feb,f,30,,,,,, ,,,2000,2000
feb,m,39,,,,,, ,,,2000,2000
feb,m,22,,,,,, ,,,2000,2000
feb,f,33,,,,,, ,,,2000,2000
feb,f,26,,,,,, ,,,2000,2000
feb,m,39,,,,,, ,,,2000,2000
feb,m,24,,,,,, ,,,2000,2000
feb,m,41,,,,,, ,,,2000,2000
feb,m,29,,,,,, ,,,2000,2000
feb,m,41,,,,,, ,,,2000,2000
feb,f,43,,,,,, ,,,2300,2300
feb,f,31,,,,,, ,,,2000,2000
feb,f,37,,,,,, ,,,2000,2000
feb,f,34,,,,,, ,,,2000,2000
feb,m,26,,,,,, ,,,2000,2000
feb,f,35,,,,,, ,,,2000,2000
feb,f,30,,,,,, ,,,2000,2000
feb,m,20,,,,,, ,,,2000,2000
feb,f,30,,,,,, ,,,2083,2083
feb,m,43,,,,,, ,,,2000,2000
feb,f,46,,,,,, ,,,2000,2000
feb,f,61,,,,,, ,,,2000,2000
feb,f,39,,,,,, ,,,2000,2000
feb,f,29,,,,,, ,,,2000,2000
feb,f,52,,,,,, ,,,2000,2000
feb,m,49,,,,,, ,,,2000,2000
feb,m,49,,,,,, ,,,2000,2000
feb,m,64,,,,,, ,,,2000,2000
feb,f,28,,,,,, ,,,2000,2000
feb,m,59,,,,,, ,,,2000,2000
feb,m,24,,,,,, ,,,2000,2000
feb,m,37,,,,,, ,,,3050,3050
feb,f,42,,,,,, ,,,2000,2000
feb,m,23,,,,,, ,,,2000,2000
feb,m,62,,,,,, ,,,2000,2000
feb,m,65,,,,,, ,,,2600,2600
feb,m,31,,,,,, ,,,2000,2000
feb,m,55,,,,,, ,,,2000,2000
feb,m,37,,,,,, ,,,2000,2000
feb,m,52,,,,,, ,,,2000,2000
feb,m,44,,,,,, ,,,2000,2000
feb,f,48,,,,,, ,,,2000,2000
feb,m,51,,,,,, ,,,2690,2690
feb,f,28,,,,,, ,,,1950,1950
feb,f,22,,,,,, ,,,1949,1949
feb,m,33,,,,,, ,,,1949,1949
feb,f,22,,,,,, ,,,1949,1949
feb,m,62,,,,,, ,,,1949,1949
feb,m,57,,,,,, ,,,1949,1949
feb,m,51,,,,,, ,,,2209,2209
feb,m,45,,,,,, ,,,1949,1949
feb,m,52,,,,,, ,,,2159,2159
feb,m,29,,,,,, ,,,1949,1949
feb,m,28,,,,,, ,,,1944,2244
feb,m,26,,,,,, ,,,2100,2100
feb,m,42,,,,,, ,,,1900,1900
feb,m,23,,,,,, ,,,1900,1900
feb,m,38,,,,,, ,,,2394,2394
feb,m,44,,,,,, ,,,2000,2000
feb,m,65,,,,,, ,,,1900,1900
feb,m,69,,,,,, ,,,1900,1900
feb,m,52,,,,,, ,,,1900,1900
feb,m,26,,,,,, ,,,1850,1850
feb,m,60,,,,,, ,,,1840,1840
feb,m,44,,,,,, ,,,1819,1819
feb,m,33,,,,,, ,,,1819,1819
feb,f,34,,,,,, ,,,1819,1819
feb,m,49,,,,,, ,,,2119,2119
feb,m,31,,,,,, ,,,1949,1949
feb,m,33,,,,,, ,,,1819,1819
feb,m,53,,,,,, ,,,1819,1819
feb,m,61,,,,,, ,,,1819,1819
feb,m,30,,,,,, ,,,1819,1819
feb,m,25,,,,,, ,,,2165,2165
feb,m,68,,,,,, ,,,1800,3300
feb,m,24,,,,,, ,,,1800,3000
feb,m,31,,,,,, ,,,1800,1800
feb,m,58,,,,,, ,,,1800,1800
feb,f,26,,,,,, ,,,1800,1800
feb,f,35,,,,,, ,,,1800,1800
feb,f,31,,,,,, ,,,1800,1800
feb,f,23,,,,,, ,,,1800,1800
feb,f,34,,,,,, ,,,1800,1800
feb,f,27,,,,,, ,,,1800,1800
feb,m,25,,,,,, ,,,2000,2000
feb,m,32,,,,,, ,,,1900,1900
feb,m,25,,,,,, ,,,1800,1800
feb,m,43,,,,,, ,,,1800,1800
feb,f,24,,,,,, ,,,1800,1800
feb,f,55,,,,,, ,,,1800,1800
feb,m,33,,,,,, ,,,1800,1800
feb,f,51,,,,,, ,,,1800,1800
feb,f,28,,,,,, ,,,1800,1800
feb,m,33,,,,,, ,,,1800,1800
feb,m,55,,,,,, ,,,1800,1800
feb,m,42,,,,,, ,,,1800,1800
feb,m,57,,,,,, ,,,2100,2100
feb,m,31,,,,,, ,,,2550,2550
feb,m,33,,,,,, ,,,1800,1800
feb,m,41,,,,,, ,,,2100,2100
feb,m,49,,,,,, ,,,1800,1800
feb,m,38,,,,,, ,,,1800,1800
feb,f,53,,,,,, ,,,1800,1800
feb,m,26,,,,,, ,,,1800,1800
feb,m,53,,,,,, ,,,1800,1800
feb,m,45,,,,,, ,,,1800,1800
feb,m,51,,,,,, ,,,1800,1800
feb,m,31,,,,,, ,,,1800,1800
feb,m,34,,,,,, ,,,1800,1800
feb,f,40,,,,,, ,,,1800,1800
feb,m,33,,,,,, ,,,2060,2060
feb,m,50,,,,,, ,,,1800,1800
feb,f,25,,,,,, ,,,1780,1780
feb,m,26,,,,,, ,,,1732,4232
feb,m,46,,,,,, ,,,1732,1732
